71724;36;30658
73722;11;15097
25439;162;8030
43793;36;30656
72751;59;72785
62990;184;63044
58627;111;4628
57757;111;1747
40146;110;67948
29229;83;28989
6879;22;8490
61654;36;30656
54282;152;54334
9610;39;63884
18425;61;73131
63571;36;30655
39738;113;28988
24555;111;4692
14715;60;8419
6714;19;64727
28321;78;5879
40824;36;30576
27625;11;46732
63032;184;63549
41380;179;71973
31535;85;53649
59697;36;30575
46260;36;30657
50606;122;16821
10444;43;61783
27220;36;74431
68781;5;37091
43531;117;25634
52628;11;42925
69539;196;69288
67694;36;30657
37501;30;37539
43897;5;21238
39738;113;72220
14747;60;18797
59114;164;58983
65458;189;65165
12574;78;5782
15490;61;33262
65308;36;74464
16343;61;73880
51600;11;16788
52306;76;11834
62796;5;64063
74460;162;64622
30201;149;14116
26811;122;27622
29778;68;59170
73323;11;17458
29852;132;26827
63073;184;63043
15199;61;51008
49443;138;25634
53162;11;42669
62923;185;22154
62350;184;62024
37424;35;8522
26028;73;26056
16821;122;74460
52906;137;35427
13328;106;59535
8491;13;30028
69493;196;69318
67738;23;23823
63214;7;52394
29141;36;30655
65928;179;28390
62826;132;26232
52010;9;15103
44953;121;45776
25089;47;64704
10631;45;63572
68565;8;27445
73677;11;15317
51912;11;18114
27379;11;56227
61623;170;62747
37472;34;37501
34198;93;59685
39738;113;60487
61092;168;29360
48034;36;30656
18511;36;30655
34822;47;24415
29022;113;29090
40230;109;29198
48966;99;33457
26537;199;61862
41215;28;40992
24414;162;16854
28390;10;66515
41183;27;41161
74471;122;29441
39757;111;3488
54681;199;27637
34193;93;46992
51744;11;15403
24664;113;64758
27626;179;30203
49407;142;29120
51509;8;23668
25859;73;25906
49980;9;17178
56787;161;67358
20588;142;29120
53034;9;18749
61071;168;29006
7386;162;16821
27949;7;28239
53431;179;72036
10129;136;26838
62108;180;62796
10810;164;59301
10893;48;23587
31636;86;31096
48520;144;68622
39689;111;3684
73618;11;16626
64957;178;64702
69466;196;69318
74025;11;15862
66130;189;65160
53148;134;52737
23280;68;58888
34943;122;70194
61607;36;74464
44498;36;30572
46284;129;25288
40909;27;40959
60336;36;30656
33814;17;68893
53373;162;16821
12672;122;57196
7592;27;7553
56809;160;56499
25060;5;29408
14855;60;18797
65430;180;65165
73583;11;15277
24145;179;64622
61654;36;30574
57038;132;26719
34198;93;47102
6159;1;6139
13044;111;4397
8090;194;10994
41804;111;3552
28745;13;61623
27687;7;34766
7342;179;72088
66162;78;5879
40954;28;41001
8884;38;63572
8449;35;8522
23027;105;57553
10499;39;63982
7372;28;37624
71500;47;21591
54326;152;53922
24975;68;58961
14552;180;28210
68893;17;6682
73306;162;46334
35587;180;67310
56805;36;30657
49857;148;54515
13367;106;70258
11135;49;11486
18659;61;73583
28292;95;23927
52055;155;29396
52342;44;60961
72836;78;32715
63965;174;23494
38215;36;30573
55589;137;54527
37957;36;30656
28819;79;28272
60091;80;59947
28318;79;57576
57995;133;48409
72791;59;72679
67927;111;2658
14923;60;18797
68864;17;68893
56506;36;30657
5725;2;68050
23496;68;59027
8813;42;63466
38202;36;30654
10330;41;62313
62633;184;62122
43897;47;60603
29170;82;30361
69591;196;69288
57085;11;17583
12325;55;13632
33998;17;6758
45390;120;44122
35427;36;30662
27884;79;12901
34427;36;30657
23027;36;30615
35702;130;29378
27939;13;33157
60140;80;59932
44714;118;44787
19987;193;13949
48528;193;28394
66589;179;33945
25439;179;29392
24414;13;33097
56958;160;56875
61092;166;29341
45629;120;44158
44953;121;45902
33935;92;31052
33469;134;40852
34198;93;47094
61092;168;29309
61000;172;61342
71500;47;67744
60767;36;30575
64679;122;22289
15017;61;73002
66783;180;65160
26622;43;61763
6438;4;43238
58484;122;19863
48924;137;35427
11220;52;29069
22475;47;64727
53368;36;30573
8902;41;61956
46274;79;57553
54681;199;11177
13142;106;47184
37243;63;25354
32291;85;31450
43416;111;763
10891;164;58748
66531;180;65163
56017;105;57553
21154;65;21165
10073;41;63033
57625;163;25251
17755;61;73899
55299;162;28955
28285;78;6062
23320;5;70060
13124;106;47012
24694;69;29139
10378;44;60961
11155;12;11311
30704;36;30573
72816;59;72694
25240;68;10810
45036;121;45806
70141;162;64622
56728;160;56899
46461;36;30654
21098;65;20867
62995;184;63235
48338;137;63234
23021;71;64672
7440;29;33726
13328;106;59827
40832;98;52528
61478;170;63044
37976;36;30658
45309;120;44207
43399;117;25634
45397;121;45896
20743;65;20737
34488;179;71973
53266;11;42894
32442;65;20806
74316;47;14541
26045;73;25955
33015;36;30645
8852;44;60961
61101;172;61277
18711;61;51890
23405;69;29166
54774;154;54414
49466;98;53182
34198;93;47158
7410;24;31440
34198;93;59671
22390;162;64777
7534;28;40909
29287;81;29322
48808;141;667
55147;134;40687
29232;83;64924
30617;162;13651
28607;36;30654
48424;199;65161
39738;113;13318
43642;36;74464
13094;106;70237
13651;47;58483
38868;111;3018
14190;3;27906
27908;79;11232
34207;106;46921
48612;162;16821
16281;61;73500
29485;162;39738
22154;113;64679
9424;10;67188
29215;36;30654
26000;72;54017
13779;16;20703
21936;179;64588
41150;27;7422
68565;8;72201
25765;73;69875
53459;36;74469
25035;113;40001
53016;11;16074
61656;36;30655
7373;28;58176
61543;170;63220
8643;41;62125
31848;86;30902
48423;12;56344
15280;179;46003
55524;154;54384
52926;43;61790
50023;142;29120
29198;36;30657
13632;58;57407
54130;152;54282
62580;186;61783
14814;60;14923
56251;36;30570
28472;133;20118
29568;11;72105
68217;47;29517
28239;159;60820
49238;142;29120
14720;60;8266
37501;34;37401
11157;12;11591
62225;180;62796
51670;9;15145
19939;64;13853
63266;182;63380
35194;130;29378
13651;47;43519
11928;54;31371
65712;180;28721
54125;152;54173
40843;89;40609
54018;153;32905
54384;181;35421
20910;65;21055
27703;78;5879
9302;42;61850
16097;179;19834
21667;68;58805
41139;31;7524
22850;47;64679
13504;111;1194
54282;152;53922
49252;138;25634
9463;42;62631
39379;36;30645
6714;20;40018
48688;142;29120
44392;118;44832
49843;98;49982
45082;120;44562
29989;78;32678
14922;60;46147
73105;111;2071
56873;160;56797
25354;36;30658
8286;60;18797
56797;160;56799
28453;122;20156
37518;35;8502
65994;189;65165
53209;9;18597
37967;111;1213
10188;6;72051
20796;65;21111
54922;147;25060
55260;157;54414
22563;47;64573
61838;10;26866
28239;159;60926
28819;79;72575
28292;95;22715
40925;114;40991
30379;36;30657
51145;9;16353
49857;148;54495
