24363;10;18502
34084;4;34083
19590;3;19593
211;4;39081
5190;1;30734
13574;1;31057
28592;4;30429
16757;4;16764
21167;5;21163
31503;3;31499
15047;1;21965
5880;1;31164
26514;4;30443
20009;7;20993
19187;3;19183
5845;1;16322
10838;1;38844
35010;1;34414
10158;1;7721
3150;4;2800
24685;1;3773
25889;1;6377
32953;4;32951
18857;3;23069
35687;4;35865
19842;3;19826
7610;4;8617
35630;1;24541
31148;1;1847
24207;4;24668
29252;4;26418
9876;1;37998
39882;1;13833
38256;1;33172
20039;7;8329
27989;4;27984
37404;1;24553
4593;4;4673
25624;5;23354
26505;6;26506
34520;4;34514
20493;5;19227
38835;4;38038
35343;1;35914
657;0;2048
32907;1;23944
20527;3;20731
12252;3;12323
19100;5;19276
21869;4;21743
38120;1;6935
19976;8;17353
4146;4;4090
19976;7;18830
27224;1;31068
16426;4;15854
39206;1;15525
3383;4;40782
3682;4;3045
23198;4;27779
32874;1;217
5167;1;11298
20696;3;21093
12277;4;12216
19335;1;5755
37837;4;37840
33099;1;833
2648;0;4573
40504;10;14089
24507;4;24861
31433;4;31411
16185;1;34687
27547;4;27579
38214;4;38094
5184;4;5182
21120;3;20468
7296;4;7318
6229;5;18794
39452;4;37974
5671;6;5673
35579;1;16262
27015;4;27013
19005;10;18538
4782;0;37191
38889;4;38800
33513;4;33512
14116;4;14082
34755;1;15117
32057;1;39745
11696;1;2903
35288;1;38268
38093;6;38097
6001;6;6005
13193;1;10336
26897;4;30411
31460;4;31439
35984;10;14945
1652;4;361
22462;1;24402
21460;4;21239
37406;1;9835
34523;1;32269
32080;1;5680
5267;1;22039
34063;4;34062
25646;5;22994
6864;4;8487
11866;4;11865
14322;8;10341
30541;6;30601
30296;4;26019
8134;4;8298
22893;4;22890
28988;6;28992
33551;1;37431
9768;4;9635
35643;1;16077
1705;4;768
24489;4;27779
15930;8;37042
39611;1;39979
2843;0;3661
3394;4;3397
4017;1;18622
3919;4;3889
5917;1;3169
22786;4;22894
30913;1;14167
4008;4;4007
33276;4;33208
34804;1;37319
326;4;300
24344;4;23532
39333;1;11226
24678;1;4184
26951;6;27032
27704;6;27753
4691;1;23726
15368;1;35020
24036;1;11310
37683;4;39208
37971;4;37277
28877;3;28878
35518;1;11027
18258;3;18291
12417;4;12416
21186;4;21360
21920;4;21832
35951;0;34767
19386;3;19387
15101;4;15100
36344;4;36322
38138;1;26102
40809;1;32099
19773;5;19182
34431;1;35570
34866;4;35630
1444;6;1445
12238;4;12141
26777;6;26778
28451;4;28450
15053;3;15046
1831;1;31915
14121;4;14119
32194;1;499
34735;1;22982
1896;2;930
22367;4;24763
38540;4;38038
27226;6;27227
12235;4;12037
6727;4;6749
606;4;512
14777;4;14775
816;1;16912
8301;1;22248
4254;4;4251
5644;6;5677
15423;4;15398
19747;5;19484
9260;4;9684
32256;1;39452
25156;5;24024
11499;1;6643
1425;1;32818
11165;4;11164
15388;4;14327
10431;1;38693
16584;1;579
35670;1;27691
14991;1;18874
21466;6;21212
15830;1;36985
14978;3;15323
6792;1;33776
16955;4;2891
35180;4;35179
29405;6;29406
11971;4;11972
4931;4;4926
29739;6;29765
30608;4;30540
14954;4;14945
24124;1;5209
38749;4;38751
20223;7;17681
4012;4;3998
12591;3;12550
19973;3;20009
15027;4;15418
36800;4;36689
4586;1;24465
40042;6;40045
14687;3;15507
36248;4;19052
29598;6;29612
17008;1;279
13883;3;13884
25954;6;25962
11260;4;11258
19949;3;19517
36477;4;15557
17970;4;17963
18699;4;18188
18554;4;18547
2090;4;650
25426;5;24033
19920;3;19917
5334;4;5299
26527;3;26528
34271;4;33974
37749;1;10211
19180;4;19114
9375;4;7957
25499;5;23971
3016;4;3013
18391;0;16058
22581;4;40633
2989;1;12845
21521;3;21123
12471;4;12469
4497;0;39763
38638;4;441
15521;8;8647
36539;1;2800
36560;4;36539
34467;1;31255
71;1;40665
34599;4;35761
22218;1;6688
28791;4;28969
39240;6;39251
15178;1;34883
24145;1;9575
14322;8;17988
24347;1;22409
13546;4;13543
29588;4;26010
19239;3;20962
24292;4;27779
37988;4;7779
36090;1;6567
35707;4;35704
22286;4;21741
6564;1;36815
11195;1;36433
5798;6;5802
36762;4;38848
26951;6;27178
3485;6;3593
13405;1;6940
33893;4;33778
4821;4;505
38981;4;38547
19512;3;19644
29625;4;26018
21586;5;21584
16323;1;5845
10886;4;10961
4915;4;37954
3683;1;8368
32650;1;2288
22590;4;23676
3327;4;38038
12859;4;12199
11080;1;39871
4555;1;24233
22982;4;24218
329;4;39066
30537;1;11592
38649;6;38657
7497;4;7493
23423;4;21671
4057;1;23845
10501;4;7765
38479;4;38461
18669;1;16561
20855;5;19488
34362;4;34215
30007;4;26018
19346;1;39508
11539;4;11512
13359;1;12792
17948;4;17942
34710;1;22844
36524;4;36522
6688;4;6698
11254;1;5047
16180;4;16058
29146;4;29145
6761;4;10063
3918;4;512
4901;1;34765
13199;1;32891
29291;4;29147
28338;6;28350
15521;8;9242
36506;4;38374
8770;10;34282
32032;1;1665
29455;6;29456
11718;4;11715
5128;4;5131
8459;3;8055
40360;10;35576
9073;4;9076
10733;10;15691
15303;1;34917
2838;6;2841
2587;6;2593
1833;4;768
24780;4;23780
35710;1;36757
8199;4;7035
15269;1;24395
3140;6;3149
16670;4;16657
28364;6;28365
39438;1;36356
38151;2;37424
40553;1;16586
17887;4;17805
737;4;338
32230;10;18538
27549;4;26000
34660;4;28280
19811;3;19829
10847;1;32657
26267;4;27822
26716;6;26717
28643;6;28715
13492;10;14268
22503;4;40633
24749;4;27779
24373;1;2479
18231;4;18503
39019;1;31900
6386;4;6373
22992;1;35164
29725;4;26009
40631;4;40751
37509;4;37845
6436;4;7753
39855;6;39869
30062;4;30061
6002;1;15195
33714;4;33592
18813;4;18680
39724;4;38982
27452;6;27463
3884;4;3776
8147;1;16728
15680;4;15674
30161;4;30157
27130;4;26017
29861;6;29872
24036;0;4956
25600;5;22038
25099;5;22415
12024;3;12679
20431;3;20438
15553;4;14307
20459;3;20463
5206;6;5564
236;1;13863
38178;1;38425
9281;1;1229
29470;4;26011
40358;6;40531
15593;1;40508
38926;1;7257
6500;1;12418
19204;4;19095
13123;1;23291
13126;4;13465
32685;4;32612
30510;4;30507
10118;4;9688
12866;3;12867
39835;4;39815
10382;4;7677
364;4;358
38461;4;38295
10934;1;34225
28959;4;28956
22788;1;34764
418;1;21736
39601;1;8089
34924;4;34898
40453;4;38038
40567;1;15887
35731;0;38179
24598;4;22192
6408;4;8942
4783;1;7142
4279;1;8670
15099;1;35302
32802;10;20891
16288;4;16285
11148;4;11126
36290;4;35396
29897;6;29900
31463;4;31430
853;1;31722
10235;4;8823
28141;4;30443
37922;4;37800
5021;6;5064
32655;4;32654
2208;1;33051
13618;3;31418
20572;3;20576
9409;1;36991
13423;4;13418
24989;4;23990
8759;4;9304
24998;4;27779
1295;6;1296
31176;4;31266
20984;5;21389
7210;1;20206
31054;1;39979
2153;0;28003
4118;1;25558
19976;7;23742
16600;1;1389
14996;4;14986
1735;4;1749
4835;4;505
30983;4;30964
37959;1;34030
37228;4;37225
31637;3;31636
31631;4;31620
18317;6;23001
3821;1;30781
483;4;476
2508;1;36295
21641;4;21581
17173;1;6018
36803;1;22166
23446;10;13752
14322;8;15302
6709;3;6727
18688;10;14008
30385;6;30386
12476;4;12471
36618;1;40685
26414;4;30453
6792;4;6502
39904;1;35620
8140;6;8260
3807;1;1603
23341;4;22797
19690;3;19722
24809;4;24378
39670;1;4625
19588;3;20221
19459;4;19377
22580;1;6400
13446;1;5046
11666;1;36115
19976;7;10555
26825;1;4194
15488;4;15482
24140;1;35797
2648;0;36705
13173;4;780
3475;1;2102
40755;4;36125
40851;4;40796
6693;1;18043
37057;1;4149
39419;1;21439
1749;1;31937
12558;1;3418
12206;4;12204
20936;3;20359
33835;4;33395
36607;1;16940
3998;3;4576
28834;6;28837
3990;4;38038
21710;4;27779
8345;4;10137
2025;1;3252
32544;4;32543
31582;4;31553
13323;10;14055
37040;4;36997
906;4;895
27695;4;27693
1435;0;1437
28643;6;28848
6687;4;10149
26114;4;25936
14604;3;14576
22183;1;2347
15066;1;35190
61;2;29813
7039;4;8830
31127;1;39333
24465;10;18538
40504;1;34699
12671;3;12405
37118;1;30950
1202;4;1193
9733;4;7204
36116;4;36090
920;1;31722
20111;3;20120
19713;10;14001
578;4;573
29106;4;29105
19615;6;21926
19811;5;19482
24309;4;22722
21314;4;21310
10970;4;10967
10128;4;10193
19094;4;19093
9630;4;6132
2271;3;4417
17777;4;17773
15914;1;4265
35432;1;16009
6798;4;10583
20573;5;19383
4732;6;4735
19690;7;31715
36587;1;37640
10273;3;10268
37687;1;15410
32890;4;34545
947;4;4758
114;10;30036
9447;1;30534
18749;4;18748
16557;1;34694
3351;4;40796
14241;1;33936
30913;1;32850
29026;4;30452
22615;1;14725
16578;4;16577
31236;4;35184
32652;1;37538
27926;3;17501
3653;4;3619
33562;1;3003
1638;1;18033
23108;1;14034
10430;1;36860
30132;6;30133
1571;4;39081
36658;4;36647
14496;10;26435
16431;1;6049
26096;6;26123
35061;1;23028
34312;1;5627
33419;4;33413
24198;1;29780
17211;1;9136
3621;1;2080
10785;4;10709
37139;1;11475
20529;3;20531
10406;4;19348
35229;4;35226
36686;4;36683
20944;3;21541
28113;1;31079
38545;1;24563
16546;1;33139
19806;6;21856
40133;10;14051
1826;4;1810
2317;6;2327
19302;1;33032
9628;1;39498
5795;6;5796
22283;4;24563
14089;1;23945
29268;3;17512
3276;1;35573
2068;1;25895
9351;4;7827
34554;1;16071
30230;4;18290
35706;1;16281
16986;4;16983
37065;1;8967
35681;1;37634
1592;4;37845
12091;1;17101
4616;4;4608
39432;1;16618
31685;4;31683
29138;4;26018
24891;4;23780
1280;6;1308
14006;4;13885
40832;4;40277
923;6;927
26830;4;26829
36718;4;36714
21111;5;21295
27234;4;27233
685;4;512
39735;4;39081
26909;4;30452
16367;1;34690
24508;1;18856
11576;4;11575
5092;4;5084
35510;1;40058
29739;6;29797
6247;1;33478
4203;1;7926
26729;6;26744
28156;6;28157
36641;4;36633
23735;1;36257
35405;1;36776
20520;3;20644
5017;1;34778
17334;3;17329
17875;4;17871
30073;6;30074
2903;4;39633
31306;3;31131
38830;4;38826
28936;1;34636
32373;4;32295
11151;1;35016
12764;3;12177
36291;4;35432
34140;10;18246
30999;4;30996
5206;6;5644
16569;1;892
759;4;361
31644;4;31623
33789;4;33496
4435;1;18513
4891;1;16032
36958;1;30546
21422;5;21527
13389;1;27613
15890;1;118
9268;1;40231
17074;1;198
11096;1;15158
11814;0;757
10024;3;9568
34302;1;4916
29517;4;26011
1627;1;17002
1983;6;2006
26891;1;8599
10989;4;10986
32735;4;25036
23179;1;15920
21310;1;5777
2740;4;40796
30890;4;5594
36605;1;11045
1068;1;17014
3944;4;505
1077;1;7104
36242;4;35630
33448;1;1594
28789;4;26018
19976;7;24758
34307;4;33973
37213;1;8609
37098;1;24932
932;1;32230
22545;1;5486
33707;4;33705
31632;4;31620
38060;4;37368
36595;1;18538
24867;4;23469
39411;1;31216
28991;1;31229
16776;1;37445
13916;1;28058
684;1;16607
8474;4;8089
37415;1;9528
34719;1;21996
29526;4;30432
22685;1;4458
39330;1;8022
35533;1;15041
32249;1;37137
3110;4;3099
16925;2;16903
20477;3;21506
1283;4;1247
13504;4;13489
15759;1;7439
26403;4;26004
19241;3;20537
13068;1;2186
25251;5;24593
20543;3;20559
31034;1;3232
27032;4;26017
3104;4;38038
6121;4;36458
11304;1;35738
19285;4;19284
1013;2;385
28205;6;28208
2585;4;40782
35797;1;36618
34695;4;34675
37163;1;11323
1771;1;16420
23357;4;24098
29312;4;26018
39543;1;14825
33738;4;33957
28909;4;28888
33792;4;33381
33242;4;33635
34634;4;34412
32828;1;22486
30177;4;18290
8900;1;17413
2222;10;35375
6666;1;16787
35780;1;16274
8915;4;8961
24545;4;21726
6651;4;12969
25566;5;25565
37759;5;35729
7355;4;8043
36908;4;36904
14817;4;14813
20009;7;15689
14426;4;14423
34473;1;37139
19976;7;13860
22685;1;25058
3010;4;40782
11483;1;3101
4900;4;12037
30860;1;3859
26096;6;26103
35144;1;24762
1389;1;13572
22724;1;40213
14824;10;19039
18955;4;18537
20049;5;19182
13653;4;13652
31560;4;31438
24201;1;40601
34598;4;34521
30019;4;30018
7557;1;24534
33718;4;33507
23253;4;22188
18641;4;18182
23756;4;23755
2373;4;512
19226;1;22846
397;1;8102
6840;10;21407
8110;4;10353
39824;1;9221
11979;1;34575
34885;1;17159
37076;1;23515
39038;10;35462
29042;6;29586
8477;4;8472
36825;2;36939
36655;4;36647
22632;1;36218
6327;4;36638
35802;1;14968
12112;4;12111
39929;4;39861
27346;6;27349
26951;6;27029
22561;4;21717
5499;1;18589
28493;6;28494
30960;3;30919
8286;4;10471
31336;1;13464
32159;1;10091
27655;6;27656
38728;1;10141
31630;4;31620
24217;1;5200
26144;6;26145
9795;4;9248
2072;4;512
28275;4;26008
20027;5;19095
22310;4;24338
33551;1;37905
18686;1;20813
27527;4;26000
24223;1;35972
447;1;11209
22335;4;24349
18576;4;18231
38804;1;16185
38869;1;32047
31541;4;31436
26163;4;30437
39648;6;39650
38992;4;38988
20972;3;19550
23951;4;27779
24865;1;1457
19974;7;21586
33681;4;33592
6452;2;32358
6568;4;3957
18466;6;20851
3099;1;24378
40750;6;40763
7695;4;7988
27572;4;27488
30532;4;21078
26026;6;26029
28405;6;28433
32303;1;7925
40372;1;9038
19011;4;7447
8091;1;25801
32621;1;36211
27774;4;30465
32585;1;37887
29203;6;29212
10602;1;10977
36383;2;38661
15275;1;35752
39544;1;6261
30247;1;39933
4987;1;32224
1659;4;39081
4592;1;39231
17756;10;3947
3877;4;3716
12585;4;12579
36329;1;38803
12563;4;12562
15180;1;5264
14233;4;14226
33968;4;33959
6751;1;19052
35914;1;15796
11095;4;10961
10727;10;13964
37273;1;5218
1908;4;1439
14157;1;23902
18218;6;18217
28643;6;28739
7675;4;9552
18528;4;18794
33593;4;33586
16445;1;35914
28404;6;28405
18583;4;18008
28737;4;30443
21937;4;21775
24131;4;23816
7690;1;39815
40342;1;35350
32934;1;1111
25546;1;15
14322;8;8639
828;1;1465
38196;1;16593
4537;4;512
44;1;16984
14084;4;11438
20145;5;19478
28710;4;26018
8562;10;18538
10366;3;10371
38300;4;16002
35991;4;35987
25922;4;25760
4108;1;22746
18040;4;18038
26194;4;30437
36902;4;36899
35726;0;38174
11360;1;4945
2712;6;2835
871;1;30430
18977;1;23886
13792;1;30080
13967;1;24176
35735;4;35702
18426;6;18425
38083;1;9825
37904;6;866
34228;4;34051
1056;1;11192
9252;4;8348
6055;4;6021
11913;1;520
27095;4;26215
33568;4;39610
6079;4;38563
26500;6;26501
3970;4;3957
38384;6;38386
19394;4;19392
20582;3;7198
20007;5;19182
18340;3;18801
18811;4;18806
3208;1;16084
19219;3;19211
4621;6;4786
22966;1;320
258;1;22072
12166;1;7317
118;1;36457
19494;3;19120
16839;1;34921
1612;1;17335
15639;4;15638
11660;4;11637
26931;6;26932
38908;1;17957
9244;4;7204
739;4;738
2484;4;2533
9324;4;36945
36686;2;29924
40542;2;40540
37430;1;10503
27320;6;27355
21141;4;21427
34881;1;16113
20063;3;21264
36002;4;35955
27467;4;26011
30354;6;30355
34484;4;34483
4643;3;12845
37896;1;9503
31304;1;39349
34848;2;34847
7313;4;7258
9635;1;338
32402;1;39344
40520;1;23311
5954;6;5955
7657;1;16671
29082;6;29089
10964;1;6168
16157;1;32035
26519;6;26570
34291;1;14746
1248;1;25118
25820;4;19355
36680;10;18324
23978;1;14006
39519;1;9408
26086;4;33939
15526;10;15822
31790;10;13886
23097;1;24703
36906;1;7347
37472;1;39289
24181;4;22968
19918;3;20071
10284;3;8711
13452;4;13442
24301;1;25424
16366;1;243
9590;4;6819
9257;4;7096
39739;4;39717
23199;4;23561
16780;1;6604
12772;4;31944
31752;4;31723
39156;1;35710
7735;1;38671
1484;1;17402
16961;4;16960
19572;5;19383
9580;4;10091
35219;1;40089
19551;5;19276
33431;4;33642
1725;4;1614
17127;4;17120
32015;4;32012
28113;1;31035
22850;4;22461
16024;1;36305
20287;7;18123
39231;1;8769
39032;4;38982
5524;1;12403
40150;4;37845
983;4;1131
5222;1;13168
10924;4;10036
23695;1;32089
32612;4;13506
9438;3;8054
18464;4;22563
35170;1;22053
38591;4;37314
32899;1;17691
17693;1;2775
24484;4;23298
5919;1;10183
23690;1;5327
11506;1;6302
38809;6;39855
14357;4;14319
34709;1;34878
29739;6;29840
23232;4;22294
35877;10;18538
8780;1;31861
23179;4;22656
10778;1;18602
7002;1;15563
18872;4;17978
23043;4;22484
4937;1;15447
23020;1;36277
6854;4;8296
16940;1;38430
19976;7;10249
12379;4;12471
29428;6;29445
16767;1;16947
2143;1;25889
35153;1;36500
12125;1;40311
16973;1;221
29114;1;13293
36045;1;39444
5166;6;5173
29686;4;26418
32525;1;6012
3414;4;3381
32553;4;32552
1008;1;10355
20157;5;19182
10128;4;8420
4301;1;32165
39333;1;31127
15887;3;15889
7875;4;8753
22139;4;22931
3392;4;3236
37036;1;34396
35346;4;35331
15920;10;35576
8342;1;20335
8632;4;6427
26382;4;26012
9335;1;15980
16831;4;16763
30225;1;7902
3520;10;35834
10566;4;9304
11004;1;34180
1007;4;1004
14148;1;30469
8271;3;9306
24378;4;23634
361;1;6236
7690;4;3
40640;4;40073
